uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1833 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 -15 -16 17 18 19 -20 0
uf20-030 1758 1 2 -3 4 -5 6 7 -8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1854 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 18 19 -20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1793 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 -14 15 16 17 18 19 20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1661 1 2 -3 4 -5 6 7 8 -9 10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1793 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 -14 15 16 17 18 19 20 0
uf20-030 1760 1 2 3 4 -5 6 7 8 9 -10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1747 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1826 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1822 1 2 3 -4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 17 18 -19 -20 0
uf20-030 1791 -1 2 3 4 -5 6 7 8 9 -10 -11 12 13 14 15 -16 17 18 19 -20 0
uf20-030 1760 1 2 3 4 -5 6 7 8 9 -10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1825 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 17 18 -19 -20 0
uf20-030 1730 1 2 3 4 -5 6 7 8 9 -10 11 -12 13 14 15 16 -17 18 -19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 2010 1 2 3 -4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 17 18 19 -20 0
uf20-030 1942 1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-030 1793 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 -14 15 16 17 18 19 20 0
uf20-030 1942 1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-030 1942 1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-030 1826 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1854 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 18 19 -20 0
uf20-030 1826 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1791 -1 2 3 4 -5 6 7 8 9 -10 -11 12 13 14 15 -16 17 18 19 -20 0
uf20-030 1942 1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1803 1 -2 3 4 -5 6 7 8 9 -10 11 -12 13 14 15 16 17 18 -19 20 0
uf20-030 1826 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 -18 19 20 0
uf20-030 1854 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 18 19 -20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1840 1 2 3 4 -5 6 7 8 9 -10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 2013 1 2 3 4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 17 18 19 -20 0
uf20-030 1840 1 2 3 4 -5 6 7 8 9 -10 -11 -12 13 14 15 16 17 18 19 20 0
uf20-030 1747 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1845 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-030 1942 1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-030 1865 1 2 3 4 -5 6 7 -8 9 -10 11 12 -13 14 15 -16 17 18 19 -20 0
uf20-030 1906 1 2 -3 4 -5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 19 20 0
