uf20-058 4054 1 2 3 -4 5 -6 7 -8 9 10 11 -12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4150 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4123 1 2 -3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 3931 1 2 -3 -4 5 -6 -7 -8 9 10 11 12 13 14 15 -16 17 18 19 20 0
uf20-058 3995 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4162 1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4148 1 2 -3 -4 5 -6 7 -8 9 10 11 12 13 14 15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4062 1 2 3 -4 -5 -6 7 -8 9 10 -11 12 13 14 -15 16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 3999 1 2 3 -4 5 -6 -7 8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 3940 1 2 -3 -4 5 -6 7 -8 9 10 11 12 13 14 15 -16 17 18 -19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4055 1 2 3 -4 -5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4150 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4062 1 2 3 -4 -5 -6 7 -8 9 10 -11 12 13 14 -15 16 17 18 19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4055 1 2 3 -4 -5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4162 1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4055 1 2 3 -4 -5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4210 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4162 1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4148 1 2 -3 -4 5 -6 7 -8 9 10 11 12 13 14 15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4150 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4358 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4210 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 3999 1 2 3 -4 5 -6 -7 8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4150 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4210 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4002 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 -19 20 0
uf20-058 4141 1 2 3 -4 5 -6 -7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4141 1 2 3 -4 5 -6 -7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4210 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4147 1 2 3 -4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4210 1 2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4203 1 2 3 -4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 18 19 20 0
uf20-058 4162 1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
